wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,3,0,16,20,1,0,16,2,1.0,101,0.0,0,0.857142857,0.625,1,1,48.5,1,0.5,1
2,3,0,12,30,1,0,12,2,2.0,216,1.0,0,0.857142857,0.625,2,2,104.5,17,8.5,1
2,3,0,11,21,1,0,11,2,2.0,92,0.0,0,0.857142857,0.625,1,1,45.0,6,3.0,1
3,5,0,5,8,3,3,2,2,1.166666667,29,0.0,0,0.965517241,1.0,3,3,7.666666667,1,0.3333,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
64,1,0,250,233,1948,175,77,60,0.984126984,2469,0.052631579,0,0.0,0.067765568,0,0,37.28125,14,2.2656,1
2,4,0,20,16,1,0,20,2,2.0,51,0.0,0,0.888888889,0.6,1,1,24.5,1,0.5,1
5,1,0,17,23,10,8,9,3,1.0,569,0.0,0,0.0,0.45,0,0,112.4,1,0.6,0
4,6,0,16,20,4,1,15,3,1.0,75,0.0,0,0.935483871,0.555555556,3,3,17.0,1,0.5,0
3,4,0,35,78,3,0,35,3,1.0,896,0.0,0,0.866666667,0.444444444,1,1,296.0,1,0.6667,1
4,6,0,3,9,6,1,2,2,1.111111111,32,0.0,0,0.959183673,1.0,3,4,6.25,1,0.5,0
3,6,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.978723404,1.0,3,4,7.666666667,1,0.3333,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
2,3,0,18,25,1,0,18,2,1.0,95,0.0,0,0.857142857,0.625,1,1,45.5,1,0.5,1
3,1,0,27,48,1,0,27,2,0.833333333,276,0.0,0,0.0,0.75,0,0,90.0,6,2.0,0
16,1,0,102,63,118,70,32,14,0.973333333,345,0.2,0,0.0,0.20952381,0,0,20.25,6,2.375,1
2,4,0,14,16,1,0,14,2,1.0,81,0.0,0,0.928571429,0.625,1,1,38.5,1,0.5,0
2,3,0,25,27,1,0,25,2,2.0,151,0.0,0,0.857142857,0.625,1,1,74.5,1,0.5,1
6,4,0,37,61,9,0,37,2,0.933333333,460,0.0,0,0.826086957,0.6,2,4,75.16666667,1,0.6667,0
2,3,0,14,15,1,0,14,2,2.0,41,0.0,0,0.857142857,0.583333333,1,1,19.5,1,0.5,0
2,4,0,19,15,1,0,19,2,1.0,84,0.0,0,0.928571429,0.625,1,1,40.0,1,0.5,0
5,5,0,10,15,8,0,10,2,1.0,49,0.0,0,0.875,0.5,2,3,8.2,1,0.6,0
2,3,0,13,18,1,0,13,2,2.0,61,0.0,0,0.857142857,0.625,1,1,29.5,4,2.0,1
2,3,0,9,8,1,0,9,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,3,1.5,1
2,1,0,13,11,1,1,12,2,2.0,33,0.0,0,0.0,0.625,0,0,15.5,1,0.5,0
7,1,0,36,45,17,5,31,5,0.944444444,300,0.166666667,0,0.0,0.366666667,0,0,41.0,6,2.4286,1
4,5,0,14,25,4,1,13,3,1.0,160,0.0,0,0.957446809,0.555555556,2,4,38.25,1,0.5,0
7,5,0,14,24,15,0,14,2,0.944444444,87,0.0,0,0.807692308,0.555555556,2,4,11.0,1,0.7143,0
1,1,0,2,1,0,0,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,8,0,10,13,10,2,8,4,1.083333333,40,0.0,0,0.916666667,0.75,4,4,6.4,1,0.6,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
2,5,0,1,3,1,0,1,1,2.0,7,0.0,0,0.973684211,1.0,1,1,2.5,1,0.5,0
6,7,0,17,18,15,4,13,4,1.066666667,62,0.0,0,0.885714286,0.7,5,5,8.833333333,3,1.0,0
3,4,0,11,19,1,0,11,2,0.75,59,0.5,0,0.928571429,0.625,1,1,18.0,1,0.3333,1
4,5,0,12,27,4,1,11,3,1.0,109,0.0,0,0.957446809,0.555555556,2,4,25.5,1,0.5,1
2,4,0,19,19,1,0,19,2,1.0,132,0.0,0,0.928571429,0.625,1,1,63.0,1,0.5,0
2,5,0,33,32,1,0,33,2,1.0,143,0.0,0,0.9375,0.6,1,1,70.0,1,0.5,0
2,3,0,21,19,1,0,21,2,2.0,85,0.0,0,0.857142857,0.625,1,1,41.5,6,3.0,1
1,1,0,128,1,0,124,4,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,5,0,27,30,9,0,27,2,0.95,122,0.0,0,0.857142857,0.6,3,5,18.66666667,1,0.6667,0
61,1,0,230,212,1590,155,76,59,0.951960784,2466,0.117647059,0,0.0,0.078985507,0,0,39.14754098,11,2.3934,1
2,4,0,16,16,1,0,16,2,1.0,60,0.0,0,0.928571429,0.625,1,1,28.5,1,0.5,0
2,3,0,18,12,1,0,18,2,2.0,48,0.0,0,0.857142857,0.583333333,1,1,23.0,1,0.5,1
3,5,2,16,20,1,2,14,2,0.75,75,0.0,0,0.97826087,0.666666667,0,0,23.33333333,1,0.3333,0
2,3,0,11,13,1,0,11,2,1.0,51,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,1
2,3,0,7,9,1,0,7,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
3,6,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.978723404,1.0,3,4,7.666666667,1,0.3333,0
2,3,0,32,25,1,0,32,2,1.0,168,0.0,0,0.857142857,0.625,1,1,81.5,1,0.5,1
2,3,0,28,25,1,0,28,2,1.0,104,0.0,0,0.857142857,0.625,1,1,50.5,1,0.5,1
2,4,0,17,17,1,0,17,2,1.0,72,0.0,0,0.888888889,0.6,1,1,34.5,8,4.0,0
6,8,0,10,14,15,1,9,4,1.066666667,46,0.0,0,0.885714286,0.7,5,5,6.166666667,1,0.6667,0
2,4,0,27,26,1,0,27,2,1.0,167,0.0,0,0.928571429,0.625,1,1,80.0,1,0.5,1
3,4,32,40,5,3,32,8,3,2.0,16,0.0,0,0.866666667,0.666666667,1,1,4.333333333,1,0.6667,0
5,5,0,11,12,10,0,11,1,2.0,31,0.0,0,0.913043478,0.7,2,3,5.2,2,1.0,0
4,2,0,11,11,6,6,5,1,2.0,25,0.0,0,0.571428571,0.55,1,2,5.25,1,0.75,0
6,5,0,7,14,15,0,7,1,2.0,37,0.0,0,0.9,0.708333333,2,2,5.166666667,1,0.8333,0
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,12,9,1,0,12,2,2.0,38,0.0,0,0.857142857,0.625,1,1,18.0,3,1.5,1
2,4,0,15,23,1,0,15,2,1.0,183,0.0,0,0.972222222,0.666666667,3,3,88.0,1,0.5,0
9,4,0,27,40,24,0,27,4,0.95,202,0.0,0,0.730769231,0.425,2,4,20.88888889,3,1.0,0
2,3,0,7,8,1,0,7,2,2.0,28,0.0,0,0.857142857,0.625,1,1,13.0,1,0.5,0
1,1,0,7,1,0,2,5,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,5,0,11,19,13,0,11,1,0.8,85,0.0,0,0.9,0.75,2,3,13.0,2,1.1667,0
9,7,0,20,25,36,3,17,7,1.03125,174,0.0,0,0.815789474,0.8125,5,5,17.88888889,3,2.0,0
2,3,0,13,12,1,0,13,2,2.0,43,0.0,0,0.857142857,0.625,1,1,20.5,1,0.5,0
5,4,0,11,16,8,0,11,2,1.0,54,0.0,0,0.863636364,0.5,2,3,9.2,1,0.6,0
5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.869565217,0.5,3,3,8.8,1,0.6,0
2,4,0,7,3,1,0,7,2,2.0,7,0.0,0,0.928571429,0.625,1,1,2.5,1,0.5,0
2,3,0,30,28,1,0,30,2,1.0,96,0.0,0,0.857142857,0.625,1,1,46.5,1,0.5,1
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.875,0.5,2,3,7.6,1,0.6,0
6,5,0,9,20,15,0,9,1,1.0,86,0.0,0,0.9,0.75,2,3,13.0,5,1.5,0
2,3,0,14,13,1,0,14,2,1.0,68,0.0,0,0.857142857,0.625,1,1,32.0,1,0.5,1
2,4,0,6,6,1,0,6,2,2.0,16,0.0,0,0.972222222,0.666666667,2,2,7.0,1,0.5,0
7,4,3,16,38,19,5,12,4,0.958333333,231,0.0,0,0.821428571,0.466666667,1,1,31.42857143,2,0.8571,0
2,4,0,14,14,1,0,14,2,1.0,54,0.0,0,0.928571429,0.625,1,1,25.5,1,0.5,0
6,4,0,19,23,9,0,19,2,0.966666667,133,0.0,0,0.826086957,0.6,2,4,20.16666667,1,0.6667,1
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,4,0,12,12,1,0,12,2,1.0,83,0.0,0,0.972222222,0.666666667,2,2,39.0,1,0.5,0
2,4,0,20,17,1,0,20,2,1.0,58,0.0,0,0.928571429,0.625,1,1,27.5,1,0.5,0
2,3,0,33,30,1,0,33,2,1.0,113,0.0,0,0.857142857,0.625,1,1,55.0,1,0.5,1
6,1,0,4,18,3,1,3,2,0.6,78,0.8,1,0.0,0.3,0,0,11.16666667,2,0.8333,0
2,5,0,1,3,1,0,1,1,2.0,7,0.0,0,0.973684211,1.0,1,1,2.5,1,0.5,0
3,6,2,54,56,3,2,52,2,1.0,453,0.0,0,0.967741935,0.666666667,0,0,149.3333333,6,2.0,0
2,1,0,10,7,0,3,7,2,0.0,32,1.0,0,0.0,0.6,0,0,14.5,1,0.5,0
6,8,0,10,14,15,1,9,4,1.066666667,46,0.0,0,0.885714286,0.7,5,5,6.166666667,1,0.6667,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,3,0,9,12,1,0,9,2,1.0,61,0.0,0,0.857142857,0.625,1,1,28.5,3,1.5,0
2,3,0,14,13,1,0,14,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,8,4.0,1
6,5,0,16,21,13,0,16,3,1.0,68,0.0,0,0.833333333,0.36,3,4,9.833333333,1,0.6667,0
2,4,0,10,7,1,0,10,2,2.0,36,0.0,0,0.928571429,0.625,1,2,17.0,1,0.5,0
2,5,3,4,3,1,3,1,1,2.0,7,0.0,0,0.96,1.0,1,1,2.5,1,0.5,0
6,5,0,14,21,9,0,14,2,0.95,87,0.0,0,0.833333333,0.6,3,4,12.83333333,1,0.6667,0
2,3,0,8,12,1,0,8,2,1.0,44,0.0,0,0.857142857,0.625,1,1,20.5,3,1.5,0
4,5,0,4,6,6,0,4,1,2.0,14,0.0,0,0.9375,0.625,1,1,2.5,1,0.75,1
6,5,0,42,54,9,2,40,4,0.933333333,541,0.0,0,0.870967742,0.55,2,2,88.16666667,1,0.6667,0
2,3,0,23,23,1,0,23,2,1.0,99,0.0,0,0.857142857,0.625,1,1,47.5,1,0.5,1
8,4,0,37,55,16,0,37,3,0.93877551,318,0.0,0,0.76,0.428571429,3,5,37.875,4,1.125,0
2,3,0,29,25,1,0,29,2,1.0,102,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,1
6,4,0,9,10,15,0,9,1,2.0,22,0.0,0,0.722222222,0.444444444,1,2,2.666666667,1,0.8333,1
2,4,0,23,16,1,0,23,2,2.0,55,0.0,0,0.928571429,0.625,1,1,26.5,1,0.5,1
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,0,16,23,1,0,16,2,1.5,96,0.0,0,0.972222222,0.666666667,3,3,46.0,6,3.0,0
6,4,0,10,21,9,0,10,2,0.933333333,79,0.0,0,0.826086957,0.6,2,4,11.66666667,1,0.6667,0
6,4,0,30,41,9,0,30,2,0.96,199,0.0,0,0.826086957,0.6,2,3,31.33333333,1,0.6667,0
2,5,0,29,23,1,0,29,2,1.0,179,0.0,0,0.9375,0.625,1,1,86.0,1,0.5,1
2,3,0,11,19,1,0,11,2,2.0,78,0.0,0,0.857142857,0.625,1,1,38.0,4,2.0,1
5,5,0,9,15,10,0,9,1,1.0,62,0.0,0,0.913043478,0.7,2,3,11.0,3,1.2,0
5,5,0,22,25,8,0,22,2,1.0,82,0.0,0,0.869565217,0.5,3,3,14.8,1,0.6,0
2,4,0,31,28,1,0,31,2,1.0,131,0.0,0,0.928571429,0.625,1,1,63.0,1,0.5,1
4,4,178,181,10,6,178,3,2,1.0,31,0.0,0,0.9,1.0,1,2,6.25,1,0.5,0
6,5,0,13,16,13,0,13,3,1.0,51,0.0,0,0.833333333,0.36,3,4,7.0,1,0.6667,0
7,5,0,28,37,9,0,28,2,0.916666667,228,0.0,0,0.807692308,0.666666667,2,4,31.0,1,0.7143,0
2,2,0,11,4,1,9,2,2,2.0,15,0.0,0,0.888888889,0.5,0,0,6.5,2,1.0,0
2,4,0,6,6,1,0,6,2,2.0,16,0.0,0,0.972222222,0.666666667,2,2,7.0,1,0.5,0
14,1,0,2,23,55,2,0,14,0.846153846,164,1.0,0,0.0,0.714285714,0,0,10.28571429,8,1.4286,0
6,5,0,21,22,9,0,21,2,0.933333333,84,0.0,0,0.833333333,0.6,3,4,12.5,1,0.6667,1
4,5,0,21,28,4,1,20,3,1.0,127,0.0,0,0.957446809,0.555555556,2,4,30.0,1,0.5,0
2,3,0,8,6,1,0,8,2,2.0,18,0.0,0,0.857142857,0.583333333,1,1,8.0,1,0.5,0
6,7,0,16,17,15,4,12,4,1.066666667,76,0.0,0,0.885714286,0.7,5,5,11.16666667,3,1.3333,0
2,4,0,14,16,1,0,14,2,1.0,184,0.0,0,0.928571429,0.625,1,1,88.5,8,4.0,0
2,4,1,2,6,1,1,1,1,1.0,22,0.0,0,0.958333333,1.0,1,1,9.5,2,1.0,0
3,1,0,6,8,3,2,4,2,2.0,34,0.0,0,0.0,0.5,0,0,10.33333333,2,1.0,0
2,1,0,14,8,1,8,6,2,2.0,17,0.0,0,0.0,0.625,0,0,7.5,1,0.5,0
2,4,0,12,17,1,0,12,2,1.0,92,0.0,0,0.928571429,0.625,1,1,44.5,1,0.5,0
6,6,0,17,30,3,1,16,5,0.866666667,132,0.0,0,0.878787879,0.55,3,4,20.5,1,0.6667,0
2,4,0,9,11,1,0,9,2,1.0,39,0.0,0,0.972222222,0.666666667,2,2,18.0,1,0.5,0
4,3,98,104,9,6,98,6,2,2.0,26,0.0,0,0.842105263,0.5,1,5,5.5,1,0.75,0
7,5,0,19,29,13,0,19,3,0.916666667,143,0.0,0,0.8,0.4,4,6,18.85714286,5,1.2857,0
8,4,0,24,32,16,2,22,3,0.928571429,146,0.0,0,0.76,0.428571429,2,4,16.75,4,1.125,0
4,5,0,2,9,6,0,2,2,1.111111111,37,0.0,0,0.92,1.0,2,2,7.5,1,0.5,0
4,5,0,15,29,4,4,11,3,1.0,111,0.0,0,0.957446809,0.555555556,2,5,26.0,1,0.5,0
2,4,0,16,14,1,0,16,2,1.0,54,0.0,0,0.928571429,0.625,1,1,25.5,1,0.5,0
6,5,0,11,16,13,0,11,2,1.0,50,0.0,0,0.833333333,0.6,3,4,6.833333333,1,0.6667,0
2,3,0,16,17,1,0,16,2,1.0,74,0.0,0,0.857142857,0.625,1,1,35.5,1,0.5,1
4,5,0,23,29,4,2,21,3,1.0,136,0.0,0,0.957446809,0.555555556,2,4,31.75,1,0.5,0
2,3,0,8,9,1,0,8,2,2.0,31,0.0,0,0.857142857,0.625,1,1,14.5,3,1.5,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
2,3,0,15,16,1,0,15,2,2.0,75,1.0,0,0.857142857,0.625,1,1,36.0,4,2.0,1
6,3,349,352,17,9,349,3,4,0.96,69,0.8,0,0.692307692,0.233333333,0,0,9.666666667,2,1.1667,1
5,5,0,6,13,8,0,6,3,1.0,57,0.0,0,0.888888889,0.5,2,2,9.6,2,0.8,0
5,5,0,21,34,10,0,21,2,1.0,198,0.0,0,0.913043478,0.65,3,3,38.2,8,2.2,1
2,3,0,16,25,1,0,16,2,2.0,114,0.0,0,0.857142857,0.625,1,1,56.0,7,3.5,1
2,4,0,6,6,1,0,6,2,2.0,16,0.0,0,0.972222222,0.666666667,2,2,7.0,1,0.5,0
4,5,0,16,20,4,1,15,3,1.0,72,0.0,0,0.928571429,0.555555556,2,2,16.25,1,0.5,0
2,3,0,17,14,1,0,17,2,2.0,50,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,1
2,4,0,7,6,1,0,7,2,2.0,28,0.0,0,0.928571429,0.625,1,1,13.0,1,0.5,0
4,5,0,15,24,4,2,13,3,1.0,87,0.0,0,0.957446809,0.555555556,2,4,20.0,1,0.5,0
2,3,0,11,11,1,0,11,2,2.0,39,0.0,0,0.857142857,0.625,1,1,18.5,2,1.0,1
2,3,0,21,19,1,0,21,2,2.0,85,0.0,0,0.857142857,0.625,1,1,41.5,6,3.0,1
2,3,0,9,10,1,0,9,2,1.0,41,0.0,0,0.857142857,0.625,1,1,19.0,3,1.5,1
4,4,0,20,27,6,0,20,2,1.0,115,0.0,0,0.842105263,0.4,2,2,27.5,1,0.75,0
3,5,0,4,8,3,2,2,2,1.166666667,29,0.0,0,0.962962963,1.0,2,2,7.666666667,1,0.3333,0
2,2,0,8,7,1,0,8,2,2.0,22,0.0,0,0.8,0.666666667,1,1,10.0,1,0.5,1
5,5,0,28,77,8,0,28,2,1.014705882,700,0.058823529,0,0.892857143,0.5,1,1,135.6,34,7.2,1
2,4,0,6,6,1,0,6,2,2.0,16,0.0,0,0.972222222,0.666666667,2,2,7.0,1,0.5,0
2,3,0,11,14,1,0,11,2,1.0,91,0.0,0,0.857142857,0.625,1,1,43.0,5,2.5,0
0,1,0,0,0,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,4,0,12,11,1,0,12,2,2.0,37,0.0,0,0.928571429,0.625,1,1,17.5,1,0.5,1
8,8,0,17,28,22,0,17,3,0.952380952,103,0.0,0,0.837837838,0.371428571,6,8,11.5,4,1.125,0
5,7,0,9,12,10,1,8,3,1.083333333,41,0.0,0,0.911764706,0.625,5,5,6.6,1,0.6,0
2,4,0,19,17,1,0,19,2,2.0,62,0.0,0,0.888888889,0.6,1,1,30.0,1,0.5,1
9,5,2,27,76,34,2,25,2,0.986111111,539,0.111111111,0,0.78125,0.5625,1,1,57.88888889,27,3.6667,0
3,5,0,30,28,3,0,30,2,1.0,204,0.0,0,0.882352941,0.428571429,0,0,65.66666667,3,1.3333,1
6,5,0,23,25,15,0,23,1,1.0,91,0.0,0,0.893617021,0.625,2,4,14.0,3,1.1667,1
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.875,0.5,2,3,7.6,1,0.6,0
6,5,0,32,44,9,0,32,2,0.95,231,0.0,0,0.857142857,0.6,3,5,36.83333333,1,0.6667,0
2,3,0,6,6,1,0,6,2,2.0,17,0.0,0,0.857142857,0.625,1,1,7.5,1,0.5,0
2,4,0,15,15,1,0,15,2,1.0,82,0.0,0,0.928571429,0.625,1,1,39.0,1,0.5,1
2,4,0,26,36,1,0,26,2,1.0,424,0.0,0,0.928571429,0.625,1,1,208.5,1,0.5,0
4,5,0,1,9,6,0,1,4,1.0,45,0.0,0,0.944444444,1.0,1,2,9.75,2,1.25,0
2,3,0,30,32,1,0,30,2,1.0,169,0.0,0,0.857142857,0.625,1,1,82.5,1,0.5,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
6,5,0,20,24,9,1,19,2,0.933333333,92,0.0,0,0.833333333,0.6,3,4,13.83333333,1,0.6667,0
9,1,0,11,13,0,10,1,9,0.5,100,1.0,0,0.0,0.416666667,0,0,9.777777778,1,0.7778,0
2,3,0,8,14,1,0,8,2,1.5,54,0.5,0,0.857142857,0.625,1,1,25.0,3,1.5,0
4,5,0,12,13,4,3,9,3,1.0,52,0.0,0,0.957446809,0.555555556,2,4,11.25,1,0.5,0
5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.875,0.5,2,3,8.8,1,0.6,0
4,6,0,9,14,4,0,9,1,1.0,49,0.0,0,0.925925926,0.555555556,2,2,10.5,1,0.5,0
2,4,0,21,20,1,0,21,2,1.0,218,0.0,0,0.928571429,0.625,1,1,105.0,1,0.5,0
3,4,0,29,31,1,0,29,2,0.833333333,148,0.0,0,0.928571429,0.625,1,1,47.33333333,1,0.3333,1
2,3,0,20,23,1,0,20,2,1.0,133,0.0,0,0.857142857,0.625,1,1,64.0,5,2.5,0
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,0,16,17,1,0,16,2,1.0,93,0.0,0,0.928571429,0.625,1,1,45.0,1,0.5,0
3,3,0,17,23,3,0,17,3,0.833333333,144,0.0,0,0.75,0.533333333,1,1,46.0,3,2.0,0
2,3,0,14,13,1,0,14,2,2.0,52,0.0,0,0.857142857,0.625,1,1,25.0,3,1.5,1
2,3,0,30,28,1,0,30,2,1.0,154,0.0,0,0.857142857,0.625,1,1,75.0,8,4.0,1
9,5,0,29,36,16,9,20,6,0.875,196,0.0,0,0.865384615,0.5625,2,7,20.44444444,1,0.7778,0
6,8,0,10,15,13,0,10,2,1.0,49,0.0,0,0.885714286,0.466666667,4,6,6.666666667,1,0.6667,0
2,3,0,22,19,1,0,22,2,1.0,101,0.0,0,0.857142857,0.625,1,1,48.0,4,2.0,1
2,3,0,6,6,1,0,6,2,2.0,19,0.0,0,0.857142857,0.625,1,1,8.5,1,0.5,0
2,3,0,6,6,1,0,6,2,2.0,19,0.0,0,0.857142857,0.625,1,1,8.5,1,0.5,0
2,3,0,27,24,1,0,27,2,1.0,119,0.0,0,0.857142857,0.625,1,1,57.0,7,3.5,1
7,4,0,16,26,15,0,16,2,0.958333333,120,0.0,0,0.791666667,0.555555556,2,4,15.57142857,1,0.7143,1
5,6,0,23,47,4,1,22,4,0.9375,209,0.0,0,0.90625,0.45,3,4,40.0,1,0.6,0
6,5,0,15,24,9,0,15,2,0.933333333,91,0.0,0,0.84,0.6,3,5,13.66666667,1,0.6667,0
2,4,0,20,17,1,0,20,2,1.0,98,0.0,0,0.928571429,0.625,1,1,47.0,5,2.5,0
2,4,0,24,22,1,0,24,2,1.0,118,0.0,0,0.928571429,0.625,1,1,57.5,1,0.5,1
2,3,0,5,6,1,0,5,2,2.0,18,0.0,0,0.857142857,0.625,1,1,8.0,1,0.5,0
3,2,4,7,20,0,4,3,1,0.666666667,89,0.666666667,0,0.95,0.625,0,0,27.66666667,3,1.0,0
2,3,0,20,23,1,0,20,2,1.0,133,0.0,0,0.857142857,0.625,1,1,64.0,5,2.5,0
4,6,0,10,14,4,0,10,1,1.0,49,0.0,0,0.925925926,0.555555556,2,2,10.5,1,0.5,0
4,5,0,21,22,4,1,20,3,1.0,96,0.0,0,0.957446809,0.555555556,2,4,22.0,1,0.5,0
2,3,0,17,25,1,0,17,2,1.0,112,0.0,0,0.857142857,0.666666667,1,1,54.5,8,4.0,1
5,3,0,14,32,8,0,14,1,0.9375,284,0.25,0,0.934782609,0.5,1,2,54.2,1,0.6,0
2,3,0,15,15,1,0,15,2,1.0,57,0.0,0,0.857142857,0.625,1,1,27.0,1,0.5,1
7,8,0,15,20,19,0,15,3,1.0,62,0.0,0,0.861111111,0.333333333,4,6,7.428571429,1,0.7143,0
6,5,0,28,33,9,0,28,2,0.95,147,0.0,0,0.857142857,0.6,2,5,22.83333333,1,0.6667,0
2,4,0,25,25,1,0,25,2,1.0,113,0.0,0,0.928571429,0.625,1,1,54.5,1,0.5,1
2,3,0,13,12,1,0,13,2,1.0,64,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,1
2,3,0,12,15,1,0,12,2,1.0,55,0.0,0,0.857142857,0.625,1,1,26.0,4,2.0,1
2,1,0,13,11,1,1,12,2,2.0,33,0.0,0,0.0,0.625,0,0,15.5,1,0.5,0
6,4,14,26,20,9,14,12,3,0.8,85,0.0,0,0.826086957,0.6,1,3,12.83333333,1,0.6667,0
5,5,0,14,18,8,0,14,2,1.0,58,0.0,0,0.869565217,0.5,3,3,10.0,1,0.6,0
2,4,0,24,23,1,0,24,2,1.5,135,0.5,0,0.928571429,0.625,1,1,65.5,1,0.5,1
2,3,0,29,22,1,0,29,2,1.0,99,0.0,0,0.857142857,0.625,1,1,47.5,1,0.5,1
2,4,0,22,20,1,0,22,2,1.0,72,0.0,0,0.928571429,0.625,1,1,34.5,1,0.5,0
4,5,0,12,20,4,0,12,2,0.944444444,360,0.0,0,0.936170213,0.375,2,2,87.5,1,0.75,1
2,1,0,9,6,0,3,6,2,0.0,30,1.0,0,0.0,0.6,0,0,13.5,1,0.5,0
6,5,0,17,22,13,0,17,3,1.0,104,0.0,0,0.833333333,0.36,3,4,15.5,3,1.0,0
2,3,0,10,15,1,0,10,2,1.5,64,0.5,0,0.857142857,0.625,1,1,30.0,7,3.5,1
8,5,0,24,40,16,1,23,7,0.904761905,200,0.0,0,0.818181818,0.607142857,3,4,23.625,1,0.75,1
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
4,1,0,77,5,2,77,0,2,0.979166667,462,0.03125,62,0.0,0.666666667,0,0,98.5,1,0.5,1
2,3,0,10,13,1,0,10,2,1.0,67,0.0,0,0.857142857,0.625,1,1,31.5,4,2.0,1
2,3,0,10,12,1,0,10,2,2.0,34,0.0,0,0.857142857,0.625,1,1,16.0,1,0.5,0
5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.869565217,0.5,3,3,8.8,1,0.6,0
2,4,0,26,26,1,0,26,2,2.0,136,0.0,0,0.928571429,0.625,1,1,67.0,1,0.5,0
2,3,0,29,26,1,0,29,2,1.0,120,0.0,0,0.857142857,0.625,1,1,58.0,7,3.5,1
5,1,0,15,15,10,1,14,5,2.0,62,0.0,0,0.0,0.72,0,0,11.4,1,0.8,0
2,3,0,14,20,1,0,14,2,1.75,109,0.75,0,0.857142857,0.625,1,1,51.5,7,3.5,0
2,3,0,9,10,1,0,9,2,1.0,41,0.0,0,0.857142857,0.625,1,1,19.0,3,1.5,1
5,5,0,23,29,4,2,21,4,0.9375,150,0.0,0,0.896551724,0.666666667,2,2,28.2,1,0.6,0
7,5,0,37,60,9,0,37,2,1.041666667,446,0.5,0,0.8,0.666666667,3,4,61.57142857,1,0.7143,0
2,3,0,9,10,1,0,9,2,2.0,31,0.0,0,0.857142857,0.625,1,1,14.5,1,0.5,0
6,5,0,16,21,9,0,16,2,0.95,93,0.0,0,0.857142857,0.6,3,5,13.83333333,1,0.6667,0
6,4,0,23,34,9,0,23,2,0.95,142,0.0,0,0.826086957,0.6,2,4,22.0,1,0.6667,0
3,4,0,32,31,3,0,32,2,1.0,151,0.0,0,0.8,0.428571429,2,2,48.66666667,3,1.3333,1
5,1,0,23,22,10,1,22,5,2.0,109,0.0,0,0.0,0.72,0,0,20.8,1,0.8,0
6,4,0,11,16,9,0,11,2,0.933333333,61,0.0,0,0.826086957,0.6,2,4,8.666666667,1,0.6667,0
4,1,0,10,10,2,4,6,2,1.027777778,65,0.583333333,6,0.0,0.555555556,0,0,12.25,1,0.5,0
6,5,0,10,19,15,0,10,1,1.0,54,0.0,0,0.893617021,0.708333333,2,3,7.833333333,2,1.0,0
2,4,0,21,35,1,0,21,2,1.0,198,0.0,0,0.972222222,0.666666667,3,3,97.5,1,0.5,1
